GTFS sto_id,Stop Name,Year,Day Type,Boardings,Alightings,,,,,,,,,,,,
8542,DEDHAM ST OPP ARNOLD RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8543,DEDHAM ST @ NAHANTON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8544,DEDHAM ST @ CARLSON AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8545,DEDHAM ST @ WISWALL RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8546,WISWALL RD @ INDIAN RIDGE RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8547,WISWALL RD OPP MCCARTHY RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8548,WISWALL RD @ O ROADWAY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8549,WISWALL RD @ M ROADWAY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8550,WISWALL RD @ WALSH RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8551,SAWMILL BROOK PKWY @ VAN ROOS,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8552,SAWMILL BROOK PKWY @ WALSH RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8553,SAWMILL BROOK PKWY @ KELLER P,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8554,SAWMILL BROOK PKWY @ MCCARTHY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8555,FREDETTE RD @ SAWMILL BROOK P,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8556,SPIERS RD @ DEDHAM ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8557,BAKER ST @ BETH EL CEMETERY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8575,BROADWAY @ TRUEMAN DR,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8576,TRUEMAN DR @ CENTRAL AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8577,TRUEMAN DR @ BROADWAY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8590,MASSACHUSETTS AVE @ CURVE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8591,MASSACHUSETTS AVE @ INDEPENDE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8592,MASSACHUSETTS AVE @ LOCUST AV,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8593,MASSACHUSETTS AVE @ MAPLE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8594,MASSACHUSETTS AVE @ RHODES ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8595,MASSACHUSETTS AVE @ MARRETT R,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8596,MASSACHUSETTS AVE OPP PELHAM,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8597,MASSACHUSETTS AVE @ PERCEY RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8598,MASSACHUSETTS AVE OPP BLOOMFI,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8599,MASSACHUSETTS AVE OPP SLOCUM,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8600,MASSACHUSETTS AVE @ WOBURN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8601,MASSACHUSETTS AVE @ LEXINGTON,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8602,MARRETT RD @ WALTHAM ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8603,MARRETT RD @ PROSPECT HILL RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8604,MARRETT RD @ DOWNING RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8605,MARRETT RD OPP SPRING ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8606,MARRETT RD @ TUFTS RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8607,MARRETT RD @ MIDDLE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8608,MARRETT RD @ LINCOLN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8609,655 MARRETT RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8610,MARRETT RD @ WILSON RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8611,MARRETT RD OPP FORBES RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8612,WOOD ST OPP WOODPARK CIRCLE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8623,WOOD ST @ RANDOLPH RD - LINCO,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8624,WOOD ST @ WOODPARK CIRCLE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8625,OLD MASS AVE @ WOOD ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8627,MARRETT RD OPP WILSON RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8628,656 MARRETT RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8629,MARRETT RD @ LINCOLN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8630,MARRETT RD @ MIDDLE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8631,MARRETT RD @ TUFTS RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8632,MARRETT RD @ SPRING ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8633,MARRETT RD OPP DOWNING RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8634,MARRETT RD OPP PROSPECT HILL,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8635,MARRETT RD @ WALTHAM ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8636,MASSACHUSETTS AVE @ CLARKE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8637,MASSACHUSETTS AVE @ WINTHROP,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8638,MASSACHUSETTS AVE @ SLOCUM RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8639,MASSACHUSETTS AVE @ BLOOMFIEL,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8640,MASSACHUSETTS AVE @ PERCY RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8641,MASSACHUSETTS AVE @ PELHAM RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8642,MASSACHUSETTS AVE @ MARRET RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8643,MASSACHUSETTS AVE @ PLAINFIEL,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8644,MASSACHUSETTS AVE @ LOCUST AV,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8645,MASSACHUSETTS AVE @ INDEPENDE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8646,MASSACHUSETTS AVE @ GIBSON RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8647,MASSACHUSETTS AVE @ PLEASANT,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8648,PLEASANT ST @ FERN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8649,PLEASANT ST @ LUONGO'S FARM L,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8650,WATERTOWN ST @ GREEN LN,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8651,WATERTOWN ST @ CRESCENT RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8670,MAIN ST @ TOWNSEND ST,FY2017, Sunday ,25,2,,,,,,,,,,,,
8671,MAIN ST @ CHAMBERLAIN TERR,FY2017, Sunday ,22,4,,,,,,,,,,,,
8672,MAIN ST OPP ROSE HILL WAY,FY2017, Sunday ,10,0,,,,,,,,,,,,
8674,MAIN ST @ WILLOW ST,FY2017, Sunday ,10,2,,,,,,,,,,,,
8675,MAIN ST @ LAFAYETTE ST,FY2017, Sunday ,3,1,,,,,,,,,,,,
8676,MAIN ST @ RANGELEY RD,FY2017, Sunday ,5,1,,,,,,,,,,,,
8678,MAIN ST OPP WARREN ST - WATER,FY2017, Sunday ,37,6,,,,,,,,,,,,
8679,MAIN ST OPP LONGFELLOW RD,FY2017, Sunday ,3,2,,,,,,,,,,,,
8680,ADAMS ST @ CENTRE ST,FY2017, Sunday , -   ,1,,,,,,,,,,,,
8681,ADAMS ST @ KING ST,FY2017, Sunday ,1,3,,,,,,,,,,,,
8682,ADAMS ST @ LONSDALE ST,FY2017, Sunday , -   ,1,,,,,,,,,,,,
8683,ADAMS ST @ MSGR LYDON WAY,FY2017, Sunday , -   ,3,,,,,,,,,,,,
8684,ADAMS ST @ ASHMONT ST,FY2017, Sunday , -   ,2,,,,,,,,,,,,
8685,ADAMS ST @ HELENA RD,FY2017, Sunday , -   ,1,,,,,,,,,,,,
8686,ADAMS ST @ WESTMORELAND ST,FY2017, Sunday , -   ,3,,,,,,,,,,,,
8687,ADAMS ST @ MINOT ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8691,WASHINGTON ST @ CLIFTON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8692,WINTHROP ST @ PLAYSTEAD RD,FY2017, Sunday , -   ,2,,,,,,,,,,,,
8717,DORCHESTER AVE @ TALBOT AVE,FY2017, Sunday , -   ,1,,,,,,,,,,,,
8750,FOREST HILLS STATION,FY2017, Sunday ,753,726,,,,,,,,,,,,
8801,NEPONSET CIRCLE @ WALNUT ST,FY2017, Sunday ,4,2,,,,,,,,,,,,
8802,NEPONSET CIRCLE @ NEPONSET AV,FY2017, Sunday ,1, -   ,,,,,,,,,,,,
8803,398 NEPONSET AVE @ NEPONSET H,FY2017, Sunday ,9,1,,,,,,,,,,,,
8805,NEPONSET AVE @ TOLMAN ST,FY2017, Sunday , -   ,1,,,,,,,,,,,,
8806,248 NEPONSET AVE,FY2017, Sunday ,1,1,,,,,,,,,,,,
8807,NEPONSET AVE @ POPES HILL ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8808,NEPONSET AVE OPP KING ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8809,ADAMS ST @ PARKMAN ST,FY2017, Sunday ,4,3,,,,,,,,,,,,
8811,HILLTOP ST @ GRANITE AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8812,HILLTOP ST OPP CROCKETT AVE.,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8813,HILLTOP ST OPP WHITRIDGE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8814,HILLTOP ST @ HALLET ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8815,MAIN ST @ MERCHANTS ROW,FY2017, Sunday ,108,57,,,,,,,,,,,,
8816,MAIN ST @ THAXTER ST,FY2017, Sunday ,9,9,,,,,,,,,,,,
8817,MAIN ST OPP CHESTNUT ST,FY2017, Sunday ,4,7,,,,,,,,,,,,
8818,MAIN ST @ WAVERLEY AVE,FY2017, Sunday ,9,19,,,,,,,,,,,,
8819,MAIN ST @ EDENFIELD AVE,FY2017, Sunday ,8,33,,,,,,,,,,,,
8820,MAIN ST @ OLNEY ST,FY2017, Sunday ,6,15,,,,,,,,,,,,
8821,MAIN ST @ COPELAND ST,FY2017, Sunday ,1,12,,,,,,,,,,,,
8822,MAIN ST @ WILMOT ST,FY2017, Sunday ,1,6,,,,,,,,,,,,
8823,MAIN ST @ EMERSON RD,FY2017, Sunday ,0,5,,,,,,,,,,,,
8824,MAIN ST @ LONGFELLOW RD,FY2017, Sunday , -   ,4,,,,,,,,,,,,
8825,MAIN ST @ WARREN ST - WALTHAM,FY2017, Sunday ,4,37,,,,,,,,,,,,
8826,MAIN ST @ BEAL RD,FY2017, Sunday ,2,3,,,,,,,,,,,,
8828,MAIN ST OPP WILLOW ST,FY2017, Sunday ,1,22,,,,,,,,,,,,
8830,MAIN ST @ ROSE HILL WAY,FY2017, Sunday ,1,7,,,,,,,,,,,,
8831,MAIN ST @ CHAMBERLAIN TERR,FY2017, Sunday ,3,27,,,,,,,,,,,,
8832,MAIN ST @ PLEASANT ST,FY2017, Sunday ,7,13,,,,,,,,,,,,
8833,MAIN ST @ CRAVEN CIR,FY2017, Sunday ,2,27,,,,,,,,,,,,
8841,MAIN ST @ PALMER ST,FY2017, Sunday ,1,24,,,,,,,,,,,,
8842,MAIN ST @ PROSPECT HILL RD,FY2017, Sunday ,2,19,,,,,,,,,,,,
8843,MAIN ST @ LUNDA ST,FY2017, Sunday ,2,12,,,,,,,,,,,,
8844,MAIN ST @ MALONE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8845,MAIN ST @ EDGEHILL RD,FY2017, Sunday ,0,10,,,,,,,,,,,,
8846,MAIN ST @ HILL RD,FY2017, Sunday , -   ,11,,,,,,,,,,,,
8848,MAIN ST @ STOW ST,FY2017, Sunday ,1,26,,,,,,,,,,,,
8849,STOW ST @ TAVERN RD,FY2017, Sunday , -   ,3,,,,,,,,,,,,
8850,TAVERN RD @ WESTON ST,FY2017, Sunday ,0,3,,,,,,,,,,,,
8851,EAST 1ST ST @ M ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8852,MAIN ST @ N MAPLE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8853,1076 MAIN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8854,1032 MAIN ST OPP WHEELING ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8855,MAIN ST @ MOUNTAIN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8856,MAIN ST @ ALTAVESTA CIRCLE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8857,940 MAIN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8858,MAIN ST @ NICHOLS ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8860,ELM ST @ TRAVERSE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8861,ELM ST @ WARD ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8862,ELM ST @ WEST ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8863,ELM ST @ MONUMENT,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8864,MAIN ST @ MIDDLESEX CANAL PK,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8865,MAIN ST OPP CAPOZZI CIR,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8866,MAIN ST @ EATON AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8867,646 MAIN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8868,MAIN ST @ CHARLES ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8869,MAIN ST @ KILBY ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8870,466 MAIN ST OPP UNION ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8901,BACON ST @ SCHOOL ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8904,BACON ST @ VARNUM PK,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8905,BACON ST OPP GREENWOOD LN,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8906,BACON ST OPP CLARK LN,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8907,LEXINGTON ST OPP LINCOLN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8908,LEXINGTON ST OPP CURVE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8909,LEXINGTON ST @ STANLEY RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8910,617 LEXINGTON ST - WALTHAM HS,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8911,OPP 680 LEXINGTON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8912,LEXINGTON ST OPP COLLEGE FARM,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8913,LAKE ST @ LEXINGTON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8914,LAKE ST OPP NUTTING RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8915,LAKE ST @ INDIAN RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8916,LAKE ST @ PRINCETON AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8918,LAKE ST @ HIBISCUS AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8919,LAKE ST @ LINCOLN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8920,LINCOLN ST @ GRAYMORE RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8921,LINCOLN ST @ SILVER HILL LN,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8922,LINCOLN ST @ SMITH ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8923,SMITH ST @ LORETTA RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8924,SMITH ST @ TRAPELO RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8925,TRAPELO RD OPP BERKLEY ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8926,TRAPELO RD @ OUTLOOK RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8928,TRAPELO RD @ GROVE RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8929,TRAPELO RD @ HARDY POND RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8930,1042 TRAPELO RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8931,LEXINGTON ST OPP BROOKWAY RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8932,LAKE ST @ SEMINOLE AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8940,RIVER ST @ PERKINS AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8941,RIVER ST @ WINSLOW ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8942,RESERVATION RD @ RIVER ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8943,229 RESERVATION RD OPP THOMPS,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8944,RESERVATION RD @ BRAINARD ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8946,ALWIN ST @ STONEHILL RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8947,ALWIN ST OPP LEIGHTON RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8948,ALWIN ST @ DEDHAM PKWY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8949,DEDHAM PKWY OPP GEORGETOWNE D,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8950,DEDHAM PKWY @ TURTLE POND PKW,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8951,302 TURTLE POND PKWY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8952,TURTLE POND PKWY @ ALWIN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8954,TURTLE POND PKWY OPP BADJO RI,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8955,RIVER ST @ TURTLE POND PKWY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8958,READVILLE ST OPP WATERLOO ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8959,READVILLE ST @ NORTON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8960,READVILLE ST @ COMO RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8961,READVILLE ST @ W MILTON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8962,W MILTON ST @ PINE AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8963,W MILTON ST @ W MILTON PL,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8964,W MILTON ST @ ERNEST AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8970,RIVER ST OPP NEPONSET VALLEY,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8971,1799 RIVER ST OPP NORTON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8973,RIVER ST OPP VALLARO RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8975,RIVER ST @ SOLARIS RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
8993,BROOKLINE AVE OPP NEWBURY ST,FY2017, Sunday ,7,0,,,,,,,,,,,,
9000,SYLVAN ST @ KIMBALL ST,FY2017, Sunday ,35,20,,,,,,,,,,,,
9001,SYLVAN ST @ BLANTYRE RD,FY2017, Sunday ,2,0,,,,,,,,,,,,
9002,SYLVAN ST @ GILBERT ST,FY2017, Sunday ,4, -   ,,,,,,,,,,,,
9003,SYLVAN ST @ LEBANON ST,FY2017, Sunday ,6,0,,,,,,,,,,,,
9006,LEBANON ST @ BRATLEY ST,FY2017, Sunday , -   ,1,,,,,,,,,,,,
9008,LEBANON ST @ FOREST ST,FY2017, Sunday ,0,1,,,,,,,,,,,,
9009,LEBANON ST @ HOPKINS ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9011,LEBANON ST @ SYLVAN ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9013,LINWOOD AVE OPP GIBBONS ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9014,LINWOOD AVE @ NORRIS CT,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9018,SALEM ST OPP WESCOTT ST,FY2017, Sunday ,7, -   ,,,,,,,,,,,,
9019,68 HUNTING ST OPP HUNTING PLA,FY2017, Sunday ,16,0,,,,,,,,,,,,
9020,HUNTING ST @ SALEM ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9021,SALEM ST @ HOME ST - BROADWAY,FY2017, Sunday ,46,1,,,,,,,,,,,,
9023,SALEM ST @ STANTON ST,FY2017, Sunday ,9,1,,,,,,,,,,,,
9024,769 SALEM ST,FY2017, Sunday ,1,1,,,,,,,,,,,,
9025,SALEM ST @ LEBANON ST,FY2017, Sunday ,13,2,,,,,,,,,,,,
9026,SALEM ST @ ROCKWELL ST,FY2017, Sunday ,90,3,,,,,,,,,,,,
9028,PLEASANT ST OPP RUSSELL ST,FY2017, Sunday ,7,4,,,,,,,,,,,,
9029,HIGHLAND AVE @ PLEASANT ST,FY2017, Sunday ,3,5,,,,,,,,,,,,
9030,HIGHLAND AVE @ CHARLES ST,FY2017, Sunday ,4,6,,,,,,,,,,,,
9031,400 CENTRE ST,FY2017, Sunday ,28,4,,,,,,,,,,,,
9032,HIGHLAND AVE @ EMARLD ST,FY2017, Sunday ,5,8,,,,,,,,,,,,
9033,HIGHLAND AVE @ THACHER ST,FY2017, Sunday ,3,1,,,,,,,,,,,,
9034,HIGHLAND AVE @ OAKLAND ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9035,HIGHLAND AVE @ MEDFORD ST,FY2017, Sunday ,7,6,,,,,,,,,,,,
9036,HIGHLAND AVE @ DEVIR ST,FY2017, Sunday ,7,7,,,,,,,,,,,,
9037,HIGHLAND AVE @ MIDDLESEX AVE,FY2017, Sunday ,5,6,,,,,,,,,,,,
9038,MIDDLESEX AVE @ FIRST ST,FY2017, Sunday ,6,5,,,,,,,,,,,,
9039,MIDDLESEX AVE @ THIRD ST,FY2017, Sunday ,1,1,,,,,,,,,,,,
9040,RIVERSIDE AVE @ MIDDLESEX AVE,FY2017, Sunday ,2,1,,,,,,,,,,,,
9041,RIVERSIDE AVE @ FELLSWAY,FY2017, Sunday ,1,2,,,,,,,,,,,,
9042,FELLSWAY @ RIVERSIDE AVE,FY2017, Sunday ,39,24,,,,,,,,,,,,
9043,FELLSWAY @ WELLINGTON CIRCLE,FY2017, Sunday ,26,31,,,,,,,,,,,,
9045,FELLSWAY @ BRADBURY AVE,FY2017, Sunday ,12,14,,,,,,,,,,,,
9047,RIVERSIDE AVE @ MIDDLESEX AVE,FY2017, Sunday ,1,0,,,,,,,,,,,,
9048,MIDDLESEX AVE @ THIRD ST,FY2017, Sunday ,0,1,,,,,,,,,,,,
9049,MIDDLESEX AVE @ FIRST ST,FY2017, Sunday ,4,6,,,,,,,,,,,,
9050,MIDDLESEX AVE @ HIGHLAND AVE,FY2017, Sunday ,9,4,,,,,,,,,,,,
9051,41 HIGHLAND AVE OPP DEVIR ST,FY2017, Sunday ,6,4,,,,,,,,,,,,
9052,HIGHLAND AVE @ MEDFORD ST,FY2017, Sunday ,4,2,,,,,,,,,,,,
9053,HIGHLAND AVE @ OAKLAND ST,FY2017, Sunday ,7,2,,,,,,,,,,,,
9054,HIGHLAND AVE @ THATCHER ST,FY2017, Sunday ,5,2,,,,,,,,,,,,
9055,HIGHLAND AVE @ ADAMS ST,FY2017, Sunday ,6,3,,,,,,,,,,,,
9056,HIGHLAND AVE @ CHARLES ST,FY2017, Sunday ,8,3,,,,,,,,,,,,
9057,HIGHLAND AVE @ WENTWORTH ST,FY2017, Sunday ,3,2,,,,,,,,,,,,
9058,HIGHLAND AVE @ PLEASANT ST,FY2017, Sunday ,10,1,,,,,,,,,,,,
9060,SALEM ST @ MAPLEWOOD ST,FY2017, Sunday ,3,7,,,,,,,,,,,,
9061,SALEM ST @ SPRUCE ST,FY2017, Sunday ,1,4,,,,,,,,,,,,
9063,SALEM ST @ BROADWAY - BROADWA,FY2017, Sunday ,1,30,,,,,,,,,,,,
9067,SALEM ST @ BELLAVALE ST,FY2017, Sunday ,0,10,,,,,,,,,,,,
9068,SALEM ST @ BRENTWOOD ST,FY2017, Sunday , -   ,4,,,,,,,,,,,,
9069,SALEM ST @ REVERE ST,FY2017, Sunday ,1,7,,,,,,,,,,,,
9070,SALEM ST @ LYNN ST,FY2017, Sunday ,0,8,,,,,,,,,,,,
9071,WARREN ST @ MELROSE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9074,FRANKLIN ST OPP GREENWOOD ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9075,FRANKLIN ST @ ASHLAND ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9076,FRANKLIN ST @ ALBION ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9077,PORTER ST @ ROWE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9078,PORTER ST @ BELLEVUE AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9079,PORTER ST @ GARFIELD RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9080,PORTER ST @ MORELAND RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9081,PORTER ST @ EAST ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9082,EAST ST OPP SHEFFIELD RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9083,EAST ST @ ENMORE RD,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9084,EAST ST @ UPHAM ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9085,UPHAM ST @ HIGHVIEW AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9086,WAVERLY AVE @ FIRST ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9087,WAVERLY AVE @ LAUREL ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9088,LAUREL ST @ HIGHVIEW AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9089,184 LAUREL ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9090,166 LAUREL ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9091,LAUREL ST @ SIXTH ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9092,GROVE ST OPP GOSS AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9093,GROVE ST OPP FLORENCE AVE,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9095,GROVE ST OPP ARGYLE ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9096,GROVE ST @ GOOCH ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
9097,GROVE ST @ LEBANON ST,FY2017, Sunday , -   , -   ,,,,,,,,,,,,
