Stop #,Stop Name,Year,Day Type,Boardings,Alightings
8557,BAKER ST @ BETH EL CEMETERY,FY2018,Weekday, -   ,0
8575,BROADWAY @ TRUEMAN DR,FY2018,Weekday,7,29
8576,TRUEMAN DR @ CENTRAL AVE,FY2018,Weekday,1,1
8577,TRUEMAN DR @ BROADWAY,FY2018,Weekday,9,3
8590,MASSACHUSETTS AVE @ CURVE ST,FY2018,Weekday,1,4
8591,MASSACHUSETTS AVE @ INDEPENDE,FY2018,Weekday,3,7
8592,MASSACHUSETTS AVE @ LOCUST AV,FY2018,Weekday,3,15
8593,MASSACHUSETTS AVE @ MAPLE ST,FY2018,Weekday,0,15
8594,MASSACHUSETTS AVE @ RHODES ST,FY2018,Weekday,1,6
8595,MASSACHUSETTS AVE @ MARRETT R,FY2018,Weekday,0,3
8596,MASSACHUSETTS AVE OPP PELHAM,FY2018,Weekday, -   ,7
8597,MASSACHUSETTS AVE @ PERCEY RD,FY2018,Weekday,0,3
8598,MASSACHUSETTS AVE OPP BLOOMFI,FY2018,Weekday,0,5
8599,MASSACHUSETTS AVE OPP SLOCUM,FY2018,Weekday,1,15
8600,MASSACHUSETTS AVE @ WOBURN ST,FY2018,Weekday,2,36
8601,MASSACHUSETTS AVE @ LEXINGTON,FY2018,Weekday,3,34
8602,MARRETT RD @ WALTHAM ST,FY2018,Weekday,1,16
8603,MARRETT RD @ PROSPECT HILL RD,FY2018,Weekday, -   ,1
8604,MARRETT RD @ DOWNING RD,FY2018,Weekday, -   ,3
8605,MARRETT RD OPP SPRING ST,FY2018,Weekday,0,8
8606,MARRETT RD @ TUFTS RD,FY2018,Weekday, -   ,1
8607,MARRETT RD @ MIDDLE ST,FY2018,Weekday,1,5
8608,MARRETT RD @ LINCOLN ST,FY2018,Weekday,0,11
8609,655 MARRETT RD,FY2018,Weekday, -   ,1
8610,MARRETT RD @ WILSON RD,FY2018,Weekday, -   ,3
8611,MARRETT RD OPP FORBES RD,FY2018,Weekday,1,18
8612,WOOD ST OPP WOODPARK CIRCLE,FY2018,Weekday, -   ,1
8623,WOOD ST @ RANDOLPH RD - LINCO,FY2018,Weekday,14,0
8624,WOOD ST @ WOODPARK CIRCLE,FY2018,Weekday,1, -   
8625,OLD MASS AVE @ WOOD ST,FY2018,Weekday, -   , -   
8627,MARRETT RD OPP WILSON RD,FY2018,Weekday,4,0
8628,656 MARRETT RD,FY2018,Weekday,2, -   
8629,MARRETT RD @ LINCOLN ST,FY2018,Weekday,10,2
8630,MARRETT RD @ MIDDLE ST,FY2018,Weekday,4,0
8631,MARRETT RD @ TUFTS RD,FY2018,Weekday,2, -   
8632,MARRETT RD @ SPRING ST,FY2018,Weekday,11,0
8633,MARRETT RD OPP DOWNING RD,FY2018,Weekday,4, -   
8634,MARRETT RD OPP PROSPECT HILL,FY2018,Weekday,1, -   
8635,MARRETT RD @ WALTHAM ST,FY2018,Weekday,17,0
8636,MASSACHUSETTS AVE @ CLARKE ST,FY2018,Weekday,83,16
8637,MASSACHUSETTS AVE @ WINTHROP,FY2018,Weekday,25,0
8638,MASSACHUSETTS AVE @ SLOCUM RD,FY2018,Weekday,16,0
8639,MASSACHUSETTS AVE @ BLOOMFIEL,FY2018,Weekday,4, -   
8640,MASSACHUSETTS AVE @ PERCY RD,FY2018,Weekday,4, -   
8641,MASSACHUSETTS AVE @ PELHAM RD,FY2018,Weekday,6,1
8642,MASSACHUSETTS AVE @ MARRET RD,FY2018,Weekday,10,1
8643,MASSACHUSETTS AVE @ PLAINFIEL,FY2018,Weekday,15,1
8644,MASSACHUSETTS AVE @ LOCUST AV,FY2018,Weekday,11,3
8645,MASSACHUSETTS AVE @ INDEPENDE,FY2018,Weekday,13,2
8646,MASSACHUSETTS AVE @ GIBSON RD,FY2018,Weekday,5,1
8647,MASSACHUSETTS AVE @ PLEASANT,FY2018,Weekday,37,4
8648,PLEASANT ST @ FERN ST,FY2018,Weekday,12,2
8649,PLEASANT ST @ LUONGO'S FARM L,FY2018,Weekday,3,0
8650,WATERTOWN ST @ GREEN LN,FY2018,Weekday, -   ,0
8651,WATERTOWN ST @ CRESCENT RD,FY2018,Weekday,7,1
8670,MAIN ST @ TOWNSEND ST,FY2018,Weekday,59,11
8671,MAIN ST @ CHAMBERLAIN TERR,FY2018,Weekday,40,9
8672,MAIN ST OPP ROSE HILL WAY,FY2018,Weekday,21,3
8674,MAIN ST @ WILLOW ST,FY2018,Weekday,36,11
8675,MAIN ST @ LAFAYETTE ST,FY2018,Weekday,9,1
8676,MAIN ST @ RANGELEY RD,FY2018,Weekday,14,4
8678,MAIN ST OPP WARREN ST - WATER,FY2018,Weekday,59,12
8679,MAIN ST OPP LONGFELLOW RD,FY2018,Weekday,13,3
8680,ADAMS ST @ CENTRE ST,FY2018,Weekday,2,29
8681,ADAMS ST @ KING ST,FY2018,Weekday,1,33
8682,ADAMS ST @ LONSDALE ST,FY2018,Weekday,1,23
8683,ADAMS ST @ MSGR LYDON WAY,FY2018,Weekday,5,19
8684,ADAMS ST @ ASHMONT ST,FY2018,Weekday,2,45
8685,ADAMS ST @ HELENA RD,FY2018,Weekday,1,35
8686,ADAMS ST @ WESTMORELAND ST,FY2018,Weekday,1,18
8687,ADAMS ST @ MINOT ST,FY2018,Weekday,5,55
8691,WASHINGTON ST @ CLIFTON ST,FY2018,Weekday,1,4
8692,WINTHROP ST @ PLAYSTEAD RD,FY2018,Weekday,2,28
8717,DORCHESTER AVE @ TALBOT AVE,FY2018,Weekday,0,20
8750,FOREST HILLS STATION,FY2018,Weekday,"2,177","2,072"
8801,NEPONSET CIRCLE @ WALNUT ST,FY2018,Weekday,23,14
8802,NEPONSET CIRCLE @ NEPONSET AV,FY2018,Weekday,1,0
8803,398 NEPONSET AVE @ NEPONSET H,FY2018,Weekday,48,17
8805,NEPONSET AVE @ TOLMAN ST,FY2018,Weekday,31,6
8806,248 NEPONSET AVE,FY2018,Weekday,36,9
8807,NEPONSET AVE @ POPES HILL ST,FY2018,Weekday,40,9
8808,NEPONSET AVE OPP KING ST,FY2018,Weekday,40,5
8809,ADAMS ST @ PARKMAN ST,FY2018,Weekday,17,3
8811,HILLTOP ST @ GRANITE AVE,FY2018,Weekday,1,0
8812,HILLTOP ST OPP CROCKETT AVE.,FY2018,Weekday,0,2
8813,HILLTOP ST OPP WHITRIDGE ST,FY2018,Weekday, -   ,1
8814,HILLTOP ST @ HALLET ST,FY2018,Weekday,2,6
8815,MAIN ST @ MERCHANTS ROW,FY2018,Weekday,325,151
8816,MAIN ST @ THAXTER ST,FY2018,Weekday,27,20
8817,MAIN ST OPP CHESTNUT ST,FY2018,Weekday,14,17
8818,MAIN ST @ WAVERLEY AVE,FY2018,Weekday,17,57
8819,MAIN ST @ EDENFIELD AVE,FY2018,Weekday,19,73
8820,MAIN ST @ OLNEY ST,FY2018,Weekday,9,36
8821,MAIN ST @ COPELAND ST,FY2018,Weekday,5,33
8822,MAIN ST @ WILMOT ST,FY2018,Weekday,5,14
8823,MAIN ST @ EMERSON RD,FY2018,Weekday,2,15
8824,MAIN ST @ LONGFELLOW RD,FY2018,Weekday,0,6
8825,MAIN ST @ WARREN ST - WALTHAM,FY2018,Weekday,14,66
8826,MAIN ST @ BEAL RD,FY2018,Weekday,5,13
8828,MAIN ST OPP WILLOW ST,FY2018,Weekday,11,37
8830,MAIN ST @ ROSE HILL WAY,FY2018,Weekday,3,22
8831,MAIN ST @ CHAMBERLAIN TERR,FY2018,Weekday,11,51
8832,MAIN ST @ PLEASANT ST,FY2018,Weekday,5,35
8833,MAIN ST @ CRAVEN CIR,FY2018,Weekday,10,59
8841,MAIN ST @ PALMER ST,FY2018,Weekday,3,46
8842,MAIN ST @ PROSPECT HILL RD,FY2018,Weekday,2,42
8843,MAIN ST @ LUNDA ST,FY2018,Weekday,3,31
8844,MAIN ST @ MALONE ST,FY2018,Weekday, -   ,1
8845,MAIN ST @ EDGEHILL RD,FY2018,Weekday,0,24
8846,MAIN ST @ HILL RD,FY2018,Weekday,1,17
8848,MAIN ST @ STOW ST,FY2018,Weekday,2,93
8849,STOW ST @ TAVERN RD,FY2018,Weekday,0,10
8850,TAVERN RD @ WESTON ST,FY2018,Weekday,3,25
8851,EAST 1ST ST @ M ST,FY2018,Weekday,0,3
8852,MAIN ST @ OLD MAIN ST,FY2018,Weekday,16,19
8853,1076 MAIN ST,FY2018,Weekday,1, -   
8854,1032 MAIN ST OPP WHEELING ST,FY2018,Weekday,6, -   
8855,MAIN ST @ MOUNTAIN ST,FY2018,Weekday,4, -   
8856,MAIN ST @ ALTAVESTA CIRCLE,FY2018,Weekday,1, -   
8857,MAIN ST OPP O'NEIL RD,FY2018,Weekday, -   , -   
8858,MAIN ST @ NICHOLS ST,FY2018,Weekday,14,0
8860,ELM ST @ TRAVERSE ST,FY2018,Weekday,9, -   
8861,ELM ST @ WARD ST,FY2018,Weekday,2, -   
8862,ELM ST @ WEST ST,FY2018,Weekday,4, -   
8863,ELM ST @ MONUMENT,FY2018,Weekday,26,1
8864,MAIN ST @ MIDDLESEX CANAL PK,FY2018,Weekday,6,1
8865,MAIN ST OPP CAPOZZI CIR,FY2018,Weekday,1, -   
8866,MAIN ST @ EATON AVE,FY2018,Weekday,7,0
8867,MAIN ST @ CHARLES GARDNER LN,FY2018,Weekday,4,1
8868,MAIN ST OPP CHARLES ST,FY2018,Weekday,4,1
8869,MAIN ST @ KILBY ST,FY2018,Weekday,9,0
8870,466 MAIN ST OPP UNION ST,FY2018,Weekday,30,7
8901,BACON ST @ SCHOOL ST,FY2018,Weekday, -   ,4
8904,BACON ST @ VARNUM PK,FY2018,Weekday,0,2
8905,BACON ST OPP GREENWOOD LN,FY2018,Weekday,0,0
8906,BACON ST OPP CLARK LN,FY2018,Weekday,3,2
8907,LEXINGTON ST OPP LINCOLN ST,FY2018,Weekday,0,3
8908,LEXINGTON ST OPP CURVE ST,FY2018,Weekday, -   ,1
8909,LEXINGTON ST @ STANLEY RD,FY2018,Weekday,1,1
8910,617 LEXINGTON ST - WALTHAM HS,FY2018,Weekday,1,1
8911,OPP 680 LEXINGTON ST,FY2018,Weekday, -   , -   
8912,LEXINGTON ST OPP COLLEGE FARM,FY2018,Weekday, -   ,2
8913,LAKE ST @ LEXINGTON ST,FY2018,Weekday,9,16
8914,LAKE ST @ HARDY RESIDENCES,FY2018,Weekday,0,1
8915,LAKE ST @ INDIAN RD,FY2018,Weekday,0,2
8916,LAKE ST @ PRINCETON AVE,FY2018,Weekday,2,7
8918,LAKE ST @ HIBISCUS AVE,FY2018,Weekday,0,1
8919,LAKE ST @ LINCOLN ST,FY2018,Weekday,1,1
8920,LINCOLN ST @ GRAYMORE RD,FY2018,Weekday,1,1
8921,LINCOLN ST @ SILVER HILL LN,FY2018,Weekday,20,1
8922,LINCOLN ST @ SMITH ST,FY2018,Weekday,5,1
8923,SMITH ST @ LORETTA RD,FY2018,Weekday,0,1
8924,SMITH ST @ TRAPELO RD,FY2018,Weekday,3,4
8925,TRAPELO RD OPP BERKLEY ST,FY2018,Weekday,1,1
8926,TRAPELO RD @ OUTLOOK RD,FY2018,Weekday,0,0
8928,TRAPELO RD @ GROVE RD,FY2018,Weekday, -   ,1
8929,TRAPELO RD @ HARDY POND RD,FY2018,Weekday,0,1
8930,1042 TRAPELO RD,FY2018,Weekday,7,15
8931,LEXINGTON ST OPP BROOKWAY RD,FY2018,Weekday,4,1
8932,LAKE ST @ SEMINOLE AVE,FY2018,Weekday,0,2
8940,RIVER ST @ PERKINS AVE,FY2018,Weekday,1,7
8941,RIVER ST @ WINSLOW ST,FY2018,Weekday,1,8
8942,RESERVATION RD @ RIVER ST,FY2018,Weekday,2,44
8943,229 RESERVATION RD OPP THOMPS,FY2018,Weekday,2,7
8944,RESERVATION RD @ BRAINARD ST,FY2018,Weekday,0,3
8946,ALWIN ST @ STONEHILL RD,FY2018,Weekday,9,35
8947,ALWIN ST OPP LEIGHTON RD,FY2018,Weekday,1,11
8948,ALWIN ST @ DEDHAM PKWY,FY2018,Weekday,1,2
8949,DEDHAM PKWY OPP GEORGETOWNE D,FY2018,Weekday,22,56
8950,DEDHAM PKWY @ TURTLE POND PKW,FY2018,Weekday, -   , -   
8951,302 TURTLE POND PKWY,FY2018,Weekday,3,9
8952,TURTLE POND PKWY @ ALWIN ST,FY2018,Weekday,5,2
8954,TURTLE POND PKWY OPP BADJO RI,FY2018,Weekday,1,6
8955,TURTLE POND PKWY @ RIVER ST,FY2018,Weekday,0,3
8958,READVILLE ST OPP WATERLOO ST,FY2018,Weekday,2,24
8959,READVILLE ST @ NORTON ST,FY2018,Weekday,1,0
8960,READVILLE ST @ COMO RD,FY2018,Weekday,2,1
8961,READVILLE ST @ W MILTON ST,FY2018,Weekday,0,18
8962,W MILTON ST @ PINE AVE,FY2018,Weekday,0,0
8963,W MILTON ST @ W MILTON PL,FY2018,Weekday,0,1
8964,W MILTON ST @ ERNEST AVE,FY2018,Weekday,0,0
8970,RIVER ST OPP NEPONSET VALLEY,FY2018,Weekday,0,3
8971,1799 RIVER ST OPP NORTON ST,FY2018,Weekday,0,3
8973,RIVER ST OPP VALLARO RD,FY2018,Weekday,0,3
8975,RIVER ST @ SOLARIS RD,FY2018,Weekday,1,6
8993,BROOKLINE AVE OPP NEWBURY ST,FY2018,Weekday,29,1
9000,SYLVAN ST @ KIMBALL ST,FY2018,Weekday,72,29
9001,SYLVAN ST @ BLANTYRE RD,FY2018,Weekday,4,2
9002,SYLVAN ST @ GILBERT ST,FY2018,Weekday,9,0
9003,SYLVAN ST @ LEBANON ST,FY2018,Weekday,29,1
9006,LEBANON ST @ BRATLEY ST,FY2018,Weekday,1,1
9008,LEBANON ST @ FOREST ST,FY2018,Weekday,7,11
9009,LEBANON ST @ HOPKINS ST,FY2018,Weekday,1,1
9011,LEBANON ST @ SYLVAN ST,FY2018,Weekday, -   , -   
9013,LINWOOD AVE OPP GIBBONS ST,FY2018,Weekday, -   ,1
9014,LINWOOD AVE @ NORRIS CT,FY2018,Weekday,1,1
9018,SALEM ST OPP WESCOTT ST,FY2018,Weekday,43,2
9019,68 HUNTING ST OPP HUNTING PLA,FY2018,Weekday,88,2
9020,HUNTING ST @ SALEM ST,FY2018,Weekday, -   , -   
9021,SALEM ST @ HOME ST - BROADWAY,FY2018,Weekday,227,17
9023,SALEM ST @ STANTON ST,FY2018,Weekday,54,4
9024,769 SALEM ST,FY2018,Weekday,32,5
9025,SALEM ST @ LEBANON ST,FY2018,Weekday,110,19
9026,SALEM ST @ ROCKWELL ST,FY2018,Weekday,272,55
9028,PLEASANT ST OPP RUSSELL ST,FY2018,Weekday,27,29
9029,HIGHLAND AVE @ PLEASANT ST,FY2018,Weekday,5,26
9030,HIGHLAND AVE @ CHARLES ST,FY2018,Weekday,13,29
9031,400 CENTRE ST,FY2018,Weekday,346,98
9032,HIGHLAND AVE @ EMARLD ST,FY2018,Weekday,15,26
9033,HIGHLAND AVE @ THACHER ST,FY2018,Weekday,4,6
9034,HIGHLAND AVE @ OAKLAND ST,FY2018,Weekday,4,9
9035,HIGHLAND AVE @ MEDFORD ST,FY2018,Weekday,17,30
9036,HIGHLAND AVE @ DEVIR ST,FY2018,Weekday,29,35
9037,HIGHLAND AVE @ MIDDLESEX AVE,FY2018,Weekday,21,25
9038,MIDDLESEX AVE @ FIRST ST,FY2018,Weekday,28,6
9039,MIDDLESEX AVE @ THIRD ST,FY2018,Weekday,7,5
9040,RIVERSIDE AVE @ MIDDLESEX AVE,FY2018,Weekday,16,5
9041,RIVERSIDE AVE @ FELLSWAY,FY2018,Weekday,2,7
9042,FELLSWAY @ RIVERSIDE AVE,FY2018,Weekday,106,62
9043,FELLSWAY @ WELLINGTON CIRCLE,FY2018,Weekday,54,49
9045,FELLSWAY @ BRADBURY AVE,FY2018,Weekday,16,31
9047,RIVERSIDE AVE @ MIDDLESEX AVE,FY2018,Weekday,4,16
9048,MIDDLESEX AVE @ THIRD ST,FY2018,Weekday,4,7
9049,MIDDLESEX AVE @ FIRST ST,FY2018,Weekday,11,27
9050,MIDDLESEX AVE @ HIGHLAND AVE,FY2018,Weekday,30,26
9051,41 HIGHLAND AVE OPP DEVIR ST,FY2018,Weekday,39,21
9052,HIGHLAND AVE @ MEDFORD ST,FY2018,Weekday,20,12
9053,HIGHLAND AVE @ OAKLAND ST,FY2018,Weekday,29,19
9054,HIGHLAND AVE @ THATCHER ST,FY2018,Weekday,17,7
9055,HIGHLAND AVE @ ADAMS ST,FY2018,Weekday,39,10
9056,HIGHLAND AVE @ CHARLES ST,FY2018,Weekday,36,8
9057,HIGHLAND AVE @ WENTWORTH ST,FY2018,Weekday,15,3
9058,HIGHLAND AVE @ PLEASANT ST,FY2018,Weekday,8,3
9060,SALEM ST @ MAPLEWOOD ST,FY2018,Weekday,24,94
9061,SALEM ST @ SPRUCE ST,FY2018,Weekday,8,41
9063,SALEM ST @ BROADWAY - BROADWA,FY2018,Weekday,19,168
9067,SALEM ST @ BELLAVALE ST,FY2018,Weekday,1,68
9068,SALEM ST @ BRENTWOOD ST,FY2018,Weekday,1,23
9069,SALEM ST @ REVERE ST,FY2018,Weekday,3,37
9070,SALEM ST @ LYNN ST,FY2018,Weekday,3,49
9071,WARREN ST @ MELROSE ST,FY2018,Weekday,15,11
9074,FRANKLIN ST OPP GREENWOOD ST,FY2018,Weekday,23,0
9075,FRANKLIN ST @ ASHLAND ST,FY2018,Weekday,8, -   
9076,FRANKLIN ST @ ALBION ST,FY2018,Weekday,5,0
9077,PORTER ST @ ROWE ST,FY2018,Weekday,1,1
9078,PORTER ST @ BELLEVUE AVE,FY2018,Weekday,4, -   
9079,PORTER ST @ GARFIELD RD,FY2018,Weekday,8, -   
9080,PORTER ST @ MORELAND RD,FY2018,Weekday,7, -   
9081,PORTER ST @ EAST ST,FY2018,Weekday,5, -   
9082,EAST ST OPP SHEFFIELD RD,FY2018,Weekday,2,1
9083,EAST ST @ ENMORE RD,FY2018,Weekday,1,0
9084,EAST ST @ UPHAM ST,FY2018,Weekday,8,0
9085,UPHAM ST @ HIGHVIEW AVE,FY2018,Weekday,5, -   
9086,WAVERLY AVE @ FIRST ST,FY2018,Weekday,13,0
9087,WAVERLY AVE @ LAUREL ST,FY2018,Weekday,7,0
9088,LAUREL ST @ HIGHVIEW AVE,FY2018,Weekday,1, -   
9089,184 LAUREL ST,FY2018,Weekday,4, -   
9090,166 LAUREL ST,FY2018,Weekday, -   , -   
9091,LAUREL ST @ SIXTH ST,FY2018,Weekday,10,1
9092,GROVE ST OPP GOSS AVE,FY2018,Weekday,9, -   
9093,GROVE ST OPP FLORENCE AVE,FY2018,Weekday,1, -   
9095,GROVE ST OPP ARGYLE ST,FY2018,Weekday,17,0
9096,GROVE ST @ GOOCH ST,FY2018,Weekday,15,0
9097,GROVE ST @ LEBANON ST,FY2018,Weekday,16,0
9098,GROVE ST OPP LINWOOD AVE,FY2018,Weekday,15,0
9099,GROVE ST @ WALNUT ST,FY2018,Weekday,4,2
9100,GROVE ST @ MAIN ST,FY2018,Weekday,2,7
9101,WINTHROP ST @ WINFORD WAY,FY2018,Weekday, -   ,1
9102,713 WINTHROP ST OPP ROBINSON,FY2018,Weekday, -   ,0
9103,MAIN ST @ TOWN WAY,FY2018,Weekday,2,0
9104,MAIN ST @ HIGHLAND AVE,FY2018,Weekday, -   ,0
9105,MAIN ST @ EVERELL RD,FY2018,Weekday,0,4
9106,MAIN ST @ MARSHALL RD,FY2018,Weekday, -   , -   
9107,MAIN ST @ CHESTNUT ST,FY2018,Weekday, -   ,0
9108,MAIN ST @ PROSPECT ST,FY2018,Weekday,0,4
9109,MAIN ST @ FAIRVIEW TERR,FY2018,Weekday, -   ,0
9110,LARAWAY RD @ WINCHESTER CTR,FY2018,Weekday,28,31
9111,MAIN ST @ VINE ST,FY2018,Weekday,2,5
9113,MAIN ST @ LAKE ST,FY2018,Weekday,4,6
9114,757 MAIN ST,FY2018,Weekday,3,12
9115,MAIN ST OPP RICHARDSON ST,FY2018,Weekday,1,20
9116,MAIN ST OPP HEMMINGWAY ST,FY2018,Weekday,0,4
9117,MAIN ST @ RUSSELL RD,FY2018,Weekday, -   ,2
9118,MAIN ST @ CRANES CT,FY2018,Weekday,2,10
9119,MAIN ST @ VINING CT,FY2018,Weekday,0,5
9120,MAIN ST @ RICHARDSON ST,FY2018,Weekday,0,4
9121,MAIN ST @ FOWLE ST,FY2018,Weekday,3,12
9122,MAIN ST @ GREEN ST,FY2018,Weekday,1,11
9123,MAIN ST OPP MYRTLE ST,FY2018,Weekday,1,4
9124,MAIN ST @ MONTVALE AVE,FY2018,Weekday,1,26
9125,COMMON ST @ WOBURN CITY HALL,FY2018,Weekday,76,10
9127,MAIN ST @ EVERETT ST,FY2018,Weekday,9,29
9128,MAIN ST @ MANNING ST,FY2018,Weekday,2,5
9129,MAIN ST @ MISHAWUM RD,FY2018,Weekday, -   ,5
9130,MAIN ST @ PAGE PL,FY2018,Weekday,1,3
9131,MAIN ST @ EATON AVE,FY2018,Weekday,0,7
9133,MAIN ST @ FISHER TERR,FY2018,Weekday,0,13
9134,ELM ST @ MONUMENT,FY2018,Weekday,3,38
9135,ELM ST OPP WEST ST,FY2018,Weekday, -   ,1
9136,ELM ST OPP WARD ST,FY2018,Weekday, -   ,2
9137,73 ELM ST OPP TRAVERSE ST,FY2018,Weekday,0,11
9139,MAIN ST @ EAST NICHOLS ST,FY2018,Weekday, -   ,10
9140,MAIN ST @ W DEXTER AVE,FY2018,Weekday,0,6
9142,MAIN ST OPP MOUNTAIN ST,FY2018,Weekday, -   ,6
9143,MAIN ST @ WHEELING ST,FY2018,Weekday, -   ,1
9144,1075 MAIN ST,FY2018,Weekday, -   ,0
9145,WINTHROP ST @ PLAYSTEAD RD,FY2018,Weekday,10,2
9146,578 WINTHROP ST.,FY2018,Weekday,1,0
9147,WINTHROP ST @ BROOKS ST - MED,FY2018,Weekday,307,3
9149,WINTHROP ST @ EXETER ST,FY2018,Weekday,6,2
9150,WINTHROP ST @ SUFFOLK ST,FY2018,Weekday,1,1
9151,RIVERSIDE AVE @ SALTONSTALL B,FY2018,Weekday,29,8
9152,163 RIVERSIDE AVE,FY2018,Weekday,4,4
9153,RIVERSIDE AVE @ MARINE ST,FY2018,Weekday,19,7
9154,RIVERSIDE AVE @ MAVERICK ST,FY2018,Weekday,21,13
9155,RIVERSIDE AVE @ FOSTER CT,FY2018,Weekday,16,6
9156,RIVERSIDE AVE @ LIGHT GUARD D,FY2018,Weekday,38,44
9157,RIVERSIDE AVE @ ROCKWELL AVE,FY2018,Weekday,5,21
9158,RIVERSIDE AVE @ LOCUST ST,FY2018,Weekday,18,4
9159,RIVERSIDE AVE @ HALL ST,FY2018,Weekday,4,1
9160,RIVERSIDE AVE @ COMMERCIAL ST,FY2018,Weekday,5,15
9161,RIVERSIDE AVE @ FELLSWAY,FY2018,Weekday,3,48
9162,RIVERSIDE AVE @ FELLSWAY,FY2018,Weekday,45,24
9163,RIVERSIDE AVE OPP COMMERCIAL,FY2018,Weekday,16,14
9164,RIVERSIDE AVE OPP HALL ST,FY2018,Weekday,2,12
9165,350 RIVERSIDE AVE,FY2018,Weekday,30,23
9167,RIVERSIDE AVE @ HUNEWILL AVE,FY2018,Weekday,40,31
9168,RIVERSIDE AVE @ CAROLINA ST,FY2018,Weekday,4,9
9169,RIVERSIDE AVE @ PEMBROKE ST,FY2018,Weekday,15,17
9170,RIVERSIDE AVE @ PARK ST,FY2018,Weekday,7,16
9171,RIVERSIDE AVE @ PLEASANT ST,FY2018,Weekday,4,4
9172,116 RIVERSIDE AVE,FY2018,Weekday,9,36
9174,WINTHROP ST @ LAWRENCE RD,FY2018,Weekday,1,3
9175,WINTHROP ST @ WOODSIDE AVE,FY2018,Weekday,1,3
9176,475 WINTHROP ST @ TEMPLE SHAL,FY2018,Weekday,1,273
9177,WINTHROP ST @ MEDFORD HS,FY2018,Weekday,1,100
9178,WINTHROP ST OPP SMITH LN,FY2018,Weekday,0,2
9179,MAIN ST @ WATER ST,FY2018,Weekday,139,13
9181,MAIN ST @ GALVIN MIDDLE SCHOO,FY2018,Weekday,49,5
9182,MAIN ST @ RAILROAD AVE,FY2018,Weekday,21,1
9183,MAIN ST OPP CHARLES ST,FY2018,Weekday,3,1
9184,MAIN ST OPP GREEN ST,FY2018,Weekday,5,0
9185,MAIN ST @ MERIAM ST,FY2018,Weekday,2,3
9186,OPP 830 MAIN ST,FY2018,Weekday,1, -   
9187,MAIN ST @ FOREST ST,FY2018,Weekday,10,3
9188,MAIN ST @ GREENWOOD PLAZA,FY2018,Weekday,26,14
9189,MAIN ST @ MARION CT,FY2018,Weekday,8,11
9190,MAIN ST OPP PITMAN AVE,FY2018,Weekday,22,7
9191,MAIN ST @ HANSON ST,FY2018,Weekday,14,5
9192,MAIN ST @ HUMPHREY ST,FY2018,Weekday,4,1
9193,MAIN ST OPP BAY STATE RD,FY2018,Weekday,12,1
9194,MAIN ST @ BRIGGS ST,FY2018,Weekday,15,1
9195,MAIN ST @ W HIGHLAND AVE,FY2018,Weekday,28,2
9196,910 MAIN ST,FY2018,Weekday,63,18
9197,MAIN ST OPP LINDEN RD,FY2018,Weekday,57,5
9198,MAIN ST @ MELROSE ST,FY2018,Weekday,46,2
9199,MAIN ST @ LEBANON ST,FY2018,Weekday,16,8
9200,MAIN ST @ EMERSON ST,FY2018,Weekday,52,4
9201,MAIN ST @ ESSEX ST,FY2018,Weekday,60,17
9202,MAIN ST @ W FOSTER ST - MELRO,FY2018,Weekday,44,8
9203,MAIN ST @ GROVE ST,FY2018,Weekday,22,6
9204,MAIN ST @ W WYOMING AVE,FY2018,Weekday,120,17
9205,238 MAIN ST,FY2018,Weekday,15,1
9206,MAIN ST @ LODGE AVE,FY2018,Weekday,13,1
9207,MAIN ST @ SYLVAN ST,FY2018,Weekday,15,3
9209,MAIN ST @ FAIRLAWN ST,FY2018,Weekday,9,4
9210,MAIN ST @ ROSEMONT ST,FY2018,Weekday,3,9
9211,MAIN ST @ WINTER ST,FY2018,Weekday,2,5
9212,MAIN ST @ CLIFTON ST,FY2018,Weekday,5,8
9213,MAIN ST @ MOUNTAIN AVE,FY2018,Weekday,29,14
9214,MAIN ST @ SALEM ST,FY2018,Weekday,9,67
9215,MAIN ST @ SALEM ST,FY2018,Weekday,70,51
9216,MAIN ST @ MOUNTAIN AVE,FY2018,Weekday,33,38
9217,MAIN ST @ PARK AVE,FY2018,Weekday,14,11
9218,MAIN ST @ LEONARD ST,FY2018,Weekday,3,6
9219,MAIN ST OPP ROSEMONT ST,FY2018,Weekday,3,4
9220,MAIN ST OPP FAIRLAWN ST,FY2018,Weekday,3,11
9221,MAIN ST @ BANKS PL,FY2018,Weekday,2,6
9222,MAIN ST @ SYLVAN ST,FY2018,Weekday,14,24
9223,MAIN ST OPP LODGE AVE,FY2018,Weekday,3,4
9224,MAIN ST @ POTOMAC ST,FY2018,Weekday,3,12
9225,MAIN ST @ E WYOMING AVE,FY2018,Weekday,17,86
9226,MAIN ST @ GROVE ST,FY2018,Weekday,8,46
9227,MAIN ST @ E FOSTER ST - MELRO,FY2018,Weekday,8,50
9228,MAIN ST @ UPHAM ST,FY2018,Weekday,11,45
9229,MAIN ST @ E EMERSON ST,FY2018,Weekday,3,22
9230,MAIN ST @ LEBANON ST,FY2018,Weekday,7,28
9231,MAIN ST @ SHORT ST,FY2018,Weekday,2,51
9232,MAIN ST @ LINDEN RD,FY2018,Weekday,8,56
9233,MAIN ST @ GREEN ST,FY2018,Weekday,3,34
9235,MAIN ST @ E HIGHLAND AVE,FY2018,Weekday,2,16
9236,MAIN ST @ BOARDMAN AVE,FY2018,Weekday,1,11
